aspect,opinion,count
string,tied-together,1
moments,pleasurable,1
disney,many,1
dreams,pelican,1
appreciation,new,1
chases,spectacular,1
reboots,most,1
success,mild,1
turn,magnetic,1
*,*,1
opposite,polar,1
gang,usual,1
laughs,easy,1
films,eccentric,1
fun,terrific,1
message,good,1
treasure,buried,1
number,fair,1
duty,acrobatic,1
consequence,desperate,1
waste,self-satisfied,1
filmmaker,new,1
beauty,american,1
jokes,inside,1
craig,daniel,1
outing,second,1
thriller,generic,1
packaging,political,1
critics,many,1
n,],1
actresses,powerful,1
swamp,political,1
world,corporate,1
means,modest,1
mark,intended,1
plot,defined,1
mundanity,derivative,1
issues,murky,1
clarity,astonishing,1
chimpanzees,certain,1
human-as,darling-or,1
movie,g-rated,1
pawns,various,1
meier,ursula,1
ideas,intricate,1
graphics,incredible,1
drama,teen,1
insight,altruistic,1
sympathy,unexpected,1
star,embattled,1
impression,distinct,1
moments,ancillary,1
story,actual,1
chicks,white,1
numbers,negative,1
ways,worse,1
actresses,all-too-scarce,1
drinking,lengthy,1
meaning,more,1
curiosity,amusing,1
trifle,little,1
studio,risk-averse,1
beatles,great,1
humor,irreverent,1
ingenuity,visual,1
storytelling,unique,1
setting,unusual,1
scenario,shopworn,1
accomplishment,slim,1
acts,remarkable,1
colin,[,1
performance,],1
spot,bright,1
dread,maximum,1
confusion,psychic,1
pants,baggy,1
kids,american,1
adventure,extreme-sports,1
plot,first-act,1
film,stupid,1
movie,82-minute,1
disaster,ecological,1
piece,perfect,1
space,wasted,1
lau,andy,1
li,gong,1
carbon,chinese-language,1
voice,distinctive,1
end,unsatisfying,1
wait,ten-year,1
character,inexplicable,1
blockbuster,would-be,1
diversion,entertaining,1
mix,curious,1
insights,novel,1
garbage,cinematic,1
passes,crialese,1
alike,miraculous,1
tissue,connective,1
panther,black,1
story,cohesive,1
features,animated,1
voice,anonymous,1
plot,poor,1
belief,mistaken,1
see,'must,1
distinction,greatest,1
raider,tomb,1
orchestra,unseen,1
trombone,urgent,1
bun,big,1
burden,heavy,1
talent,new,1
art,patient,1
vincent,st,1
cue,pavlovian,1
theatrics,aging-rebel,1
martial-artist-knight,high-level,1
irreverent,wickedly,1
behavior,boorish,1
comeuppance,needed,1
laughs,good,1
film,modern,1
look,whimsical,1
genius,cinematic,1
biopic,reverential,1
wardrobe,eclectic,1
fashionista,year-old,1
grape-droppings,pretentious,1
life,like,1
year,good,1
pressing,bad,1
wilson,august,1
source,classic,1
performances,career-best,1
abilities,supernormal,1
screenplay,better,1
movie,routine,1
apple,big,1
stab,low-budget,1
niche,urban,1
dazzle,stylistic,1
candidate,unlikely,1
job,masterful,1
tension,dramatic,1
touches,futuristic,1
schlock,hysterical,1
tale,efficient,1
situation,hopeless,1
policier,modern-day,1
contact,first,1
language,common,1
world,own,1
bit,good,1
associations,rapid-fire,1
film,structured,1
film,colorful,1
characters,trite,1
proclamations,thunderous,1
speech,free,1
piece,solid,1
plot,bad,1
sea,north,1
sexuality,emergent,1
optimism,refreshing,1
performance,wonderful,1
film,outstanding,1
character,prickly,1
premise,central,1
comedy-horror,british,1
terms,simple,1
nuance,enough,1
biopic,tv-ready,1
nellie,nervous,1
film,disappointing,1
gore,over-the-top,1
zealousness,cynical,1
quality,waiflike,1
glory,chief,1
turn,vampy,1
book,good,1
idealism,artistic,1
portrait,unforgettable,1
account,ground-level,1
spring,arab,1
busyness,multicolored,1
vein,oft-mined,1
balance,perfect,1
connections,cool,1
effort,stellar,1
things,bigger,1
problem,major,1
suspense,psychological,1
horror,supernatural,1
geologist,maverick,1
girlfriend,loyal,1
darkness,real,1
glass,[,1
notions,restrictive,1
humour,laugh-out-loud,1
screen,blue,1
scene,exciting,1
lerman,logan,1
humor,abundant,1
surprises,beautiful,1
plot,stupid,1
buttons,hot,1
storytelling,good,1
sahr,tony-nominated,1
feels,ngaujah,1
distraction,unnecessary,1
performance,archive,1
intent,apparent,1
film,simplistic,1
material,belly-laugh,1
vegas,last,1
piece,undemanding,1
beings,stupid,1
things,funny,1
character,second,1
california,hardscrabble,1
porches,wooden,1
hills,oak-wreathed,1
roads,one-lane,1
people,restless,1
dreams,meager,1
get,bottle,1
torture,elaborate,1
exercise,creative,1
view,bleak,1
scenes,aimless,1
book,popular,1
target,12-year-old,1
captain,stasi,1
devil,historical,1
angle,intriguing,1
theme,cinematic,1
horror,unrelenting,1
dread,such,1
bound,stage,1
pun,puny,1
effects,big-buck,1
thrillers,enough,1
football,on-pitch,1
image,central,1
character,national,1
ask,first,1
graduation,high-school,1
movies,could-have-been-worse,1
lacking,utterly,1
company,same,1
vulgarity,flat-out,1
stuff,little,1
mess,silly,1
send-up,camp,1
devolves,eli,1
series,basic,1
battles,pitched,1
adversaries,evil,1
grip,tight,1
lines,quotable,1
surprises,silly,1
storytelling,methodical,1
intentions,own,1
interest,little,1
bursts,brief,1
postage,wide,1
product,finished,1
moore,previous,1
lightness,playful,1
answer,wrong,1
one,good,1
steaks,dramatic,1
boundaries,comedic,1
americans,other,1
draft,semi-interesting,1
come,darkness,1
neo-noir,low-rent,1
kink,sexual,1
interest,odd,1
physics,quantum,1
west,american,1
slam,somber,1
moments,emotional,1
sense,tangible,1
watch,worthwhile,1
decency,inherent,1
conversation,powerful,1
world,digital,1
connections,virtual,1
sense,subtle,1
starting,compromised,1
experience,magical,1
fee,rental,1
mess,feeble,1
concoction,weird,1
biopic,mean-spirited,1
film,observed,1
elements,warring,1
emotions,uneven,1
fantasy,innovative,1
i,glad,1
world,comic-book-fueled,1
glass,mr.,1
imagination,impressive,1
level,spiritual,1
sit,easy,1
misunderstandings,boudoir,1
gag,tipping-the-bellhop,1
paintings,cave,1
horizontal,snail's-pace,1
score,under-the-flight-path,1
arthouse,other,1
unlikeability,overall,1
bid,trashy,1
sutton,tim,1
mood,nomadic,1
symbiosis,magical,1
poetry,blank,1
sympathy,surprising,1
time,countless,1
content,complete,1
drama,potent,1
shindig,monthslong,1
drama,scottish,1
premise,mawkish,1
dignity,careworn,1
occasions,several,1
part,integral,1
film,impressionistic,1
speed,full,1
lay,pre-ken,1
idea,fantastical,1
end,bitter,1
experience,theatrical,1
worth,much,1
men,good,1
intentions,pure,1
film,animated,1
brilliance,dark,1
feelings,strong,1
performance,fine,1
role,showier,1
thing,own,1
journey,conventional,1
adaptation,character-driven,1
change,refreshing,1
summer,typical,1
alley,back,1
dislike,i,1
persona,gregarious,1
reign,free,1
grint,rupert,1
pace,deliberate,1
idea,funny,1
kids,superficial,1
panache,visual,1
substance,minimal,1
thriller,outlandish,1
rhythm,somnambulant,1
switch,nice,1
chapters,incredible,1
action,sci-fi,1
disappointment,middle-aged,1
something,extra,1
set-up,simple,1
cohorts,creative,1
history,20th-century,1
shenanigans,comic-grotesque,1
joy,reckless,1
abandon,anarchistic,1
reinhart,lili,1
cardi,ex-stripper,1
genre,best,1
interactions,comedic,1
number,song-and-dance,1
delves,brown,1
violence,palpable,1
terror,psychological,1
aplomb,great,1
crack,third,1
place,interesting,1
decade,last,1
pregnancy,off-putting,1
boasts,wild,1
animation,tv-grade,1
messages,moral,1
crime,first-person-pov,1
fun,gentle,1
rainbow,black,1
achievement,artistic,1
establishment,educational,1
self-expression,musical,1
feminist,old-school,1
genres,incompatible,1
exercise,honest,1
things,important,1
movie,unsilly,1
trudge,postapocalyptic,1
horror,up-market,1
others,many,1
sort,different,1
economy,japanese,1
wild,],1
warts,lo-fi,1
charm,easy,1
energy,comic,1
property,billion-dollar,1
moment,good,1
energy,oddball,1
sense,heartfelt,1
cypher,welcome,1
specificity,real,1
sense,deeper,1
sense,refreshing,1
indies,other,1
piece,vivid,1
dramedy,romantic,1
fluff,humorous,1
truth,unpleasant,1
stretch,first,1
career,],1
attention,lavish,1
detail,visual,1
wit,dry,1
moments,creepy,1
tone,sad,1
triumph,miniature,1
entertainment,harmless,1
ones,young,1
trappings,tinsel-and-mistletoe,1
drama,political,1
cheesiness,velvet-painting,1
miscast,little,1
contender,presidential,1
hart,gary,1
story,well-written,1
acting,superlative,1
stuff,funny,1
arkin,alan,1
writer/director,australian,1
tale,convincing,1
boy,laotian,1
home,new,1
reality,unexpurgated,1
outsider,nerdy,1
crime,unlikely,1
scenes,final,1
family,unresolved,1
movie,definitive,1
close-up,microscopic,1
doubt,nagging,1
psychodrama,incisive,1
blues,nordic,1
strides,huge,1
race,hotly-contested,1
sequel,irrelevant,1
effort,more,1
thriller,spy,1
life,everyday,1
comedy,wartime,1
cena,jon,1
footage,various,1
film,overstuffed,1
appetite,sexual,1
development,emotional,1
hand,other,1
odysseys,life-lessony,1
issue,biggest,1
clay,carved,1
dahmer,jeffrey,1
passion,get-out-of-my-way,1
plot,farfetched,1
hill,federal,1
catastrophe,fright-free,1
wait,frustrating,1
occasion,rare,1
comedy,densely-packed,1
performances,excellent,1
touchstones,obvious,1
spice,contemporary,1
style,distinctive,1
family,imperiled,1
event,town-leveling,1
shot,final,1
blend,awkward,1
tech,fancy,1
thriller,tiresome,1
frame,super-charged,1
relationships,real,1
bones,funny,1
mentality,oh-so-out-there,1
stage,house-sized,1
history,fascinating,1
tv,antique-looking,1
dancers,lycra-clad,1
example,early,1
turn,early,1
director,heady,1
feet,metaphysical,1
duo,scintillating,1
concept,dependable,1
session,self-actualization,1
wives,stifled,1
story,holocaust,1
technophobia,reactionary,1
traditions,age-old,1
generations,different,1
community,digital,1
spirit,lovely,1
mother,long-separated,1
moments,memorable,1
shootout,over-the-top,1
language,foul,1
killings,gruesome,1
subplots,unnecessary,1
strengths,biggest,1
ability,unparalleled,1
story,brutal,1
franchises,many-branched,1
film,gripping,1
actress,spanish,1
patter,drawn-out,1
story,predictable,1
problem,basic,1
scruffiness,own,1
arthouse,mytho-poetic,1
picture,touching,1
cumbersome,unnecessarily,1
worst,psychological,1
murderer,cannibal,1
letter,red,1
struggle,tooth-and-nail,1
breakdowns,societal,1
use,constant,1
news,actual,1
ideas,cinematic,1
confections,stagey,1
years,later,1
sadness,own,1
film,memorable,1
quality,more,1
comedies,spanish,1
feature,added,1
biopic,compelling,1
hawke,ethan,1
'everybody,song,1
damage,devastating,1
monochrome,crisp,1
lead,solid,1
return,welcome,1
monster,universal,1
comedy,musical,1
movie,captivating,1
fans,forgiving,1
g,ali,1
examination,methodical,1
example,perfect,1
deficiencies,glaring,1
monster,slow-moving,1
hygiene,personal,1
stabbing,improved,1
times,fraught,1
bueller,ferris,1
generation,medicated,1
monument,cinematic,1
movement,current,1
blending,unusual,1
power,deadly,1
drifts,annabelle,1
elements,interesting,1
collage,predictable,1
footage,archive,1
occult,familiar,1
drama,cornball,1
smiles,constant,1
reminder,more,1
action,american,1
filmmakers,few,1
depths,soul-churning,1
addiction,sexual,1
director,british,1
climax,bodacious,1
fare,watchable,1
warlords,evil,1
monks,nifty,1
tale,histrionic,1
viewing,acceptable,1
number,musical,1
comedy,little,1
concoction,rambunctious,1
visuals,eye-popping,1
time-waster,january,1
time,past,1
revenge,shoddily-written,1
retelling,modern,1
look,intriguing,1
freak-outs,disjointed,1
maze,conjuring-inspired,1
horror,halloween,1
life,fresh,1
i,isforsirani,1
appreciation,better,1
assemblage,unlikely,1
guys,black,1
aussie,fellow,1
handle,good,1
tension,scary,1
material,powerful,1
vulnerability,edgy,1
figure,sympathetic,1
movie,bizarre,1
gap,five-year,1
attractions,main,1
watch,close,1
takeover,brutal,1
film,uplifting,1
topic,difficult,1
apocalypse,weird,1
fit,odd,1
stuff,gratuitous,1
tale,fascinating,1
regardless,moviegoer,1
wrestling,pro,1
animation,japanese,1
converts,few,1
vengeance,female,1
hours,+,1
entertainment,rip-roaring,1
film,well-crafted,1
drama,full-on,1
state,altered,1
cult,hot,1
proportions,tragic,1
pull,strong,1
care,utmost,1
recreation,authentic,1
star,'movie,1
performance,superb,1
charisma,irresistable,1
melodrama,shouty,1
mode,earth,1
goodbye,frustrated,1
occult,vengeful,1
action-thriller-comedy,bullet-riddled,1
anyone,cheek,1
ward,psych,1
piece,puzzle,1
spires,],1
dialogue,jokey,1
action,mediocre,1
realism,social,1
panic,decayed,1
sequences,iconic,1
manic,deep,1
dance,clumsy,1
you-stole-my-identity,classic,1
signposts,obvious,1
waste,huge,1
access,much,1
payne,liam,1
tomlinson,louis,1
scope,intriguing,1
beats,departed,1
fury,flashy,1
bee,queen,1
job,amazing,1
julia,legend,1
thriller,brutal,1
vanity,humongous,1
stiller,ben,1
success,complete,1
period,low,1
fantasy,effects-driven,1
gorefest,straightforward,1
girls,little,1
approach,realistic,1
route,off-beam,1
wall,"35,000-year-old",1
police,corrupt,1
fears,shared,1
ross,gary,1
history,glorified,1
filmmaking,inept,1
news,sad,1
script,awful,1
direction,flat-footed,1
acting,terrible,1
score,derivative,1
baretta,unproduced,1
act,inspired,1
tickets,golden,1
acts,biggest,1
reminder,amusing,1
brands,third-party,1
visuals,futuristic,1
performances,notable,1
storyline,compelling,1
mischief,certain,1
example,hideous,1
history,cinematic,1
distance,philosophical,1
midnight,effective,1
extravaganza,enjoyable,1
fix,cinematic,1
distinguishes,best,1
thrillers,british,1
season,final,1
dimension,extra,1
story,human,1
fissures,creative,1
comedies,like-minded,1
perfect,pitch,1
metaphor,central,1
monster,figurative,1
comedy,light,1
sabbath,black,1
feast,pagan,1
gory,elaborate,1
energy,feisty,1
aspect,superficial,1
horror,hedonistic,1
thor,stand-alone,1
chapters,previous,1
hero,big,1
experience,miserable,1
productions,latest,1
comedy,gentle,1
web,dark,1
chills,decent,1
characters,paper-thin,1
stuff,stupid,1
look,good,1
marvel,overblown,1
audiences,charming,1
mashup,great,1
nuance,psychological,1
visuals,wicked-cool,1
momma,big,1
vehicle,better,1
spy,heartwarming,1
folks,old,1
ts,*,1
quality,fearsome,1
disaster,less-than-basic,1
weight,emotional,1
tensions,quiet,1
power,occasional,1
dive,deep,1
end,shallow,1
crowne,larry,1
espionage,incredible,1
film,boring,1
date,perfect,1
child,great,1
morality,white,1
hollywood,few,1
material,thematic,1
drama,heartwarming,1
endearing,most,1
movie,unfortunate,1
property,decades-old,1
waste,frightful,1
reboot,superman,1
movie,average,1
thing,lovely,1
tone,humorous,1
gut,full-blown,1
installments,further,1
development,welcome,1
suspense,stunning,1
tale,so-so,1
relationship,complex,1
mobsters,russian,1
movie,post-apocalypse,1
action,cool,1
premise,ridiculous,1
attention,much,1
elements,tear-jerking,1
filmmaker,american,1
vision,challenging,1
audience,mainstream,1
funk,swampy,1
setting,post-katrina,1
movie,end-of-the-world,1
corruption,casual,1
outrageousnes,gothic,1
tale,twisted,1
intrigue,interstellar,1
schemes,half-revealed,1
prickliness,moral,1
novel,good,1
cinema,headline-torn,1
jabs,satiric,1
plotlines,other,1
steals,tatum,1
retriever,golden,1
urge,overwhelming,1
contribution,immeasurable,1
novel,unfinished,1
adaptation,screen,1
roaster,amazing,1
people,talented,1
brings,howard,1
certitude,leaden,1
series,proposed,1
jolie,angelina,1
date,later,1
things,funniest,1
pieces,intelligent,1
satire,british,1
plot,unconvincing,1
issues,important,1
chance,good,1
hero,local,1
puzzle,narrative,1
definition,textbook,1
comedy,dismal,1
qualities,attractive,1
pastiches,pseudo-biblical,1
fifties,old,1
picture,alien-invasion,1
jersey,new,1
antihero,good,1
critic,next,1
material,hero,1
role,heroic,1
one,great,1
story,great,1
skeptics,trier,1
timing,bad,1
problems,lesser,1
talent,wasted,1
concern,bigger,1
society,cafe,1
thriller,effective,1
police,la,1
dumber,much,1
sweet,sickly,1
symbols,would-be,1
places,nice,1
parlor,usual,1
meddling,mean-girl,1
whole,believable,1
attempt,pitiful,1
process,corporate,1
construction,sloppy,1
subplot,ludicrous,1
fits,mere,1
stern,howard,1
humility,more,1
allegory,absurdist,1
timeless,old-fashioned,1
heaven,cinematic,1
effort,fun,1
presence,hypnotic,1
pleasures,many,1
cgi,substandard,1
spoof,secret-agent,1
characters,fairy-tale,1
dialogue,unfunny,1
pop-culture,shoehorned-in,1
example,fine,1
bloodbaths,barely-glimpsed,1
chapter,final,1
movie,old-time,1
fans,musical,1
romance,generic,1
adult,high-pedigree,1
fashion,sure-handed,1
mix,uneven,1
clichs,violent,1
boys,old,1
right,american,1
artist,true,1
trifle,eager,1
energy,sloppy,1
direction,clunky,1
dialogue,inane,1
bunch,swell,1
exposition,brutal,1
script,efficient,1
resonance,real,1
compression,feverish,1
theater,great,1
conventions,filmic,1
zoom,forward,1
funk,disco-inspired,1
nudity,gratuitous,1
afro,archetypal,1
energy,potential,1
adventure,european,1
illustration,true,1
dragons,evil,1
legend,korean,1
los,modern-day,1
script,amateurish,1
concept,fascinating,1
science,best,1
documentary,loving,1
bands,big,1
pups,hormone-addled,1
year,past,1
performances,entertaining,1
drama,two-hour,1
film,albanian,1
deaths,graphic,1
fertility,inevitable,1
character,original,1
film,complex,1
obsession,erotic,1
card,inspirational,1
mix,ingenious,1
ritual,new,1
flip,by-turns,1
drama,rites-of-passage,1
entanglements,sexual,1
take,pointless,1
gangster,infamous,1
capone,al,1
rivera,geraldo,1
abominations,corporate,1
burn,slow,1
way,fundamental,1
leader,individual,1
temperament,individual,1
action,remarkable,1
effects,stunning,1
outing,third,1
paths,own,1
men,little,1
antidote,perfect,1
film,worst,1
mistake,well-meaning,1
clement,jemaine,1
joke,great,1
fare,usual,1
productions,older,1
prowess,technical,1
portrait,affectionate,1
takedown,derisive,1
finds,anvil,1
obsession,infantile,1
visuals,stellar,1
danny,genre-jumper,1
effort,sci-fi,1
swag,cinematic,1
sitcom,big-screen,1
man,violent,1
product,final,1
artillery,heavy,1
narrative,careless,1
sequence,extraordinary,1
disaster,best,1
ways,creative,1
plot,outrageous,1
target,young,1
sequences,chase,1
action,repetitive,1
use,heavy,1
transition,uneasy,1
position,prominent,1
greats,all-time,1
production,weak,1
waste,bodily,1
notes,flat,1
wackiness,forced,1
pleasures,subtle,1
akin,snapshot,1
flowers,broken,1
direction,static,1
performances,overblown,1
conflicts,dull,1
mindset,american,1
achievement,impressive,1
one,effective,1
flick,sci-fi,1
entry,great,1
performances,honest,1
klores,],1
information,key,1
surprise,gleeful,1
action,nerve-shattering,1
crisis,current,1
touches,nifty,1
ensemble,rich,1
scenes,vampire-heavy,1
hours,couple,1
drama,stylish,1
figures,pretty,1
dialogues,theatrical,1
experience,painful,1
nature,formulaic,1
brilliance,comic,1
characterizations,whisper-thin,1
reflection,beautiful,1
jest,infinite,1
actioner,solid,1
endeavors,best,1
consumer,pop,1
prank,elaborate,1
star,hefty,1
drama,overheated,1
popcorn,pure-bred,1
members,like-minded,1
congregation,cinematic,1
ride,bumpy,1
one,rare,1
explanations,rational,1
kurosawa,akira,1
first-horse-narration,first-person-or,1
palin,michael,1
profanity,constant,1
offhand,funny,1
seriousness,moral,1
conceit,central,1
tambor,jeffrey,1
touches,delicate,1
scares,sobering,1
journey,incredible,1
celebration,nostalgic,1
glass,unwashed,1
barker,carnival,1
wrenching,plenty,1
understanding,collective,1
phoenix,defeated,1
question,same,1
stuff,armrest-clutching,1
buttons,right,1
lament,scrooge,1
account,behind-the-scenes,1
production,original,1
mea,feature-length,1
country,entire,1
expert,turkish,1
efficiency,brutal,1
parlance,critic,1
promise,implied,1
adventure,grand,1
yuletide,whole,1
monarchy,hereditary,1
flourishes,writerly,1
innuendo,forbidden,1
middle,extended,1
twists,silly,1
people,well-meaning,1
line,fact-fiction,1
explosions,thunderous,1
fox,megan,1
characters,familiar,1
role,complex,1
lite,a-team,1
smith,charismatic,1
tale,absurd,1
pace,taught,1
feels,confidential,1
clichés,many,1
action,entertaining,1
strength,true,1
shock,true,1
message,underlying,1
cross,fact-based,1
film,short,1
hardcore,emotional,1
things,shiny,1
value,nostalgic,1
affair,entire,1
entry,enjoyable,1
prelude,apt,1
warriors,indian,1
soldiers,french,1
wallop,occasional,1
character,small,1
love,simple,1
audience,young,1
jeans,magic,1
fluff,pleasant,1
sense,nagging,1
melodrama,syrupy,1
transformers,lesser,1
abramenko,egor,1
alien,],1
thriller,well-paced,1
debut,feature-film,1
movie,feel-bad,1
designs,many,1
dog,little,1
lovers,only,1
cameras,digital,1
talent,enough,1
attempt,mealymouthed,1
sourness,pervasive,1
stuff,obvious,1
documentary,factual,1
techniques,fictional,1
love,young,1
love,old,1
vengeance,quiet,1
experience,challenging,1
goal,beat-the-clock,1
momentum,real,1
voting,sentimental,1
episode,super-long,1
points,trueness-to-character,1
competitor,nearest,1
quits,indiana,1
cgi,latest,1
screenwriting,shoddy,1
animation,eye-popping,1
question,real,1
team,same,1
],same,1
television,animated,1
backspin,sentimental,1
monster,green,1
directors,lesser,1
action-franchise,enjoyable,1
mandate,new,1
emotions,operatic,1
comedy,elastic,1
setup,unnecessary,1
meat,real,1
failure,profound,1
proportions,unprecedented,1
exploration,still-breathtaking,1
passion,little,1
mind,less,1
work,ingenious,1
attention,close,1
star,always-engaging,1
balance,good,1
lives,professional,1
pikachu,detective,1
bbc,unconvincing,1
laughs,occasional,1
smile,big,1
lucky,logan,1
set-ups,clever,1
combat,hollywood,1
possibilities,visual,1
stained-glass,proverbial,1
neon,unsubtle,1
pretensions,other,1
phase,new,1
audience,female,1
scenes,off-colour,1
leader,flinty,1
hauser,cole,1
imitation,passable,1
reportage,impressionistic,1
compositions,widescreen,1
shots,dramatized,1
home-movie,authentic,1
companions,human,1
class,ingrained,1
resentments,personal,1
finishes,possible,1
films,modern,1
ronstadt,linda,1
story,wooden,1
choir,rafters-raising,1
cartoon,generic,1
action,dimension-hopping,1
music,funkadelic,1
decisions,bad,1
days,last,1
wonder,dark,1
hope,unflagging,1
robe,black,1
interest,enormous,1
history,early,1
america,north,1
moviegoers,ordinary,1
yearning,geek,1
christmas,new,1
children,small,1
performances,naturalistic,1
klein,mottet,1
roustabout,young,1
hair,american,1
cast,comedic,1
story,oft-told,1
script,sharp,1
version,bbc-produced,1
ashton,cyber-pal,1
camera,point-and-click,1
appeal,primary,1
performance,committed,1
level,dramatic,1
fantasy,high-concept,1
story,naturalistic,1
vacationer,fellow,1
shifts,whole,1
hour,eleventh,1
extension,bewildering,1
subgenre,played-out,1
drama,black,1
indie,modest,1
circuit,film-fest,1
girls,white,1
piece,professional,1
point,particular,1
bit,forgettable,1
horror,sadistic,1
point,discernible,1
bucks,few,1
autopsy,veritable,1
gleam,tempting,1
message,hold-on-to-your-dreams,1
performance,impressive,1
actress,little-known,1
eccentricity,unabashed,1
assessment,grim,1
circus,cruel,1
head,full,1
direction,right,1
adaptation,worthy,1
play,dull,1
cast,stellar,1
cinematography,beautiful,1
display,full,1
effort,real,1
comedies,american,1
roadblocking,negative,1
scripts,useless,1
mirth,affirmative,1
memories,nightmarish,1
sport,great,1
thing,entire,1
gore,frequent,1
hand,heavy,1
lincoln,abraham,1
joke,whole,1
accent,poor,1
construction,airless,1
chance,scant,1
twilight,new,1
anti-climax,limp,1
references,empty,1
case,classic,1
performance,lead,1
vision,bold,1
lifetime,septuagenarian,1
movies,splatter,1
parts,interesting,1
approach,novel,1
movie,american,1
scale,personal,1
tragedy,societal,1
stabs,most,1
screenwriting,lackadaisical,1
filmmaking,dull,1
characters,boring,1
entertainment,triumphalist,1
event,tragic,1
fodder,more,1
storytelling,big-screen,1
picture,larger,1
hoarder,proverbial,1
stuff,new,1
phoenix,[,1
contortionist,balletic,1
shoes,big,1
killer,full-bore,1
stupidity,own,1
setting,subterranean,1
men,cave,1
characters,create,1
credibility,absolute,1
entry,refreshing,1
respects,other,1
characters,idiosyncratic,1
images,potent,1
screen,imaginative,1
people,little,1
misfire,massive,1
movie,noisy,1
moments,arresting,1
content,gratuitous,1
masterclass,true,1
features,ensemble,1
art,cinematic,1
levels,new,1
ecstasy,orgasmic,1
rendering,insipid,1
life,early,1
francis,st,1
object,fascinating,1
works,greatest,1
gruel,thin,1
vigilante,urban,1
conversationalist,interesting,1
theses,feminist,1
life,full,1
west,nick,1
howard,andrew,1
story,hideous,1
manner,self-referential,1
man,little,1
comedy,new,1
comedy,surrogate,1
jokes,live,1
baby,generic,1
profile,genetic,1
goofiness,inherent,1
retro,full-blown,1
novelty,mere,1
access,little,1
models,underwear,1
time,screen,1
abs,own,1
weapons,flashy,1
script,lacklustre,1
plans,back-up,1
movies,boldest,1
youth,american,1
city,fear,1
perverse,usual,1
thing,frustrating,1
nightmare,complete,1
melange,unholy,1
dick,andy,1
spectacles,noisy,1
display,bravura,1
destruction,global,1
touch,human,1
dialogue,decent,1
settings,imagined,1
ideas,underlie,1
avenger,listless,1
harvey,steve,1
anxieties,extra,1
prowess,physical,1
announces,cedric,1
attempt,uninteresting,1
fat,big,1
wedding,greek,1
mix,jubilant,1
devine,ned,1
nudity,funniest,1
quickie,surprising,1
system,political,1
business,whole,1
bitchy,amusing,1
control,tonal,1
match,perfect,1
direction,documentary-style,1
cops,bad,1
fly,super,1
strategy,strange,1
hallucinatory,feels,1
parody,unconscious,1
dramas,european,1
crises,existential,1
stereotypes,mean-spirited,1
mood,festive,1
goodbye,long,1
occasions,rare,1
reality-show,needless,1
hour,half,1
pseudo-hipness,self-aware,1
anime,rare,1
promise,eastern,1
spirit,independent,1
ebullience,dreamy,1
ambition,low,1
production,great,1
sequel,],1
format,3-d,1
sensations,holy,1
sense,visual,1
film,respectful,1
years,worst,1
time,grim,1
history,recent,1
watch,sensational,1
ireland,northern,1
princess,strong-willed,1
island,pacific,1
interest,love,1
account,dismal,1
figure,historical,1
nods,constant,1
highlight,narrative,1
drama,medical-ethics,1
assault,sustained,1
conceit,narrative,1
formulaic,rigidly,1
raisons,ses,1
satisfaction,complete,1
rolling,stop,1
counter-jab,smart,1
movies,many,1
angels,quirky,1
protagonist,morose,1
friday,next,1
price,matinee,1
screen,agreeable,1
action,bland,1
twilight,first,1
hero,blue-collar,1
wife,worried,1
company,negligent,1
malkovich,john,1
millennium,new,1
route,shortest,1
soul,own,1
movie,underrated,1
description,ok,1
class,fictional,1
government,misguided,1
frustration,pent-up,1
appeal,heart-tugging,1
combination,],1
phony,chaotic,1
technology,best-that-money-can-buy,1
script,dubious,1
disaster,full-blown,1
burn,interior,1
part,large,1
account,authentic,1
story,unconvincing,1
boffins,awkward,1
garages,own,1
tale,fantastical,1
world,online,1
dogfights,aerial,1
hollywood,big,1
feature,unappetizing,1
laughs,monstrous,1
comedy,funniest,1
excess,flamboyant,1
seltzer,david,1
performances,central,1
area,strange,1
ends,opposite,1
quality,aesthetic,1
leaps,great,1
city,sin,1
parents,very,1
effect,overall,1
welcoming,more,1
indication,much,1
issue,societal,1
heart,normal,1
film,important,1
vibe,director-for-hire,1
movie,emmerich,1
action,mad-libbed,1
schaeffer,eric,1
voice,narcissistic,1
feelgood,original,1
realism,magic,1
personality,enough,1
script,inept,1
road,micro-budget,1
bells,obvious,1
bond,unlikely,1
high-school,rebebllious,1
sobieski,leelee,1
man,older,1
brooks,albert,1
masterpiece,finest,1
director,russian,1
preoccupation,career-long,1
perception,subjective,1
fantasies,dark,1
poet,17th-century,1
direction,imaginative,1
gestures,weird,1
guignol,grand,1
explanation,plausible,1
family,ensemble,1
purgatory,cinematic,1
slapstick,10-minute,1
glover,danny,1
skill,natural,1
cholodenko,lisa,1
action,superb,1
character,surprising,1
heist,tower,1
action,light-footed,1
guerrilla,real,1
filmography,cratered,1
desire,distinct,1
prank,biggest,1
ways,right,1
shaw,robert,1
look,kaleidoscopic,1
beings,human,1
promise,fuzzier,1
think,allen,1
butler,gerard,1
killing,one-man,1
trip,ego,1
times,great,1
viewers,most,1
man,unreasonable,1
portrait,uncritical,1
campaign,presidential,1
dogs,reservoir,1
work,moral,1
everyman,unsympathetic,1
despot,evil,1
king,last,1
filth,nastieth,1
language,english,1
wipes,fancy,1
angles,expressionistic,1
close-ups,quick-cut,1
illogic,endless,1
comedy,shakespearean,1
night,twelfth,1
